,Unnamed: 0,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,매출액증가율,유형자산증가율,재고자산증가율,비유동자산증가율,유동자산증가율,자기자본증가율,총자본증가율,순이익증가율,매출액총이익률,매출액순이익률,자기자본순이익률,총자본사업이익률,총자본순이익률,1주당매출액,1주당순이익,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,이자보상배율이자비용,비유동비율,유동자산구성비율,자기자본구성비율,자기자본배율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,label,pred_label
1314,8207,화일약품(주),61250,2011-12-01,2002-04-18,,5,  의료용 물질 및 의약품 제조업,2.67,0.04,-13.39,10.98,10.98,10.98,-8.13,9.94,18.14,6.0,6.88,7.72,4.54,6969.24,450.0,333.02,224.01,19.23,48.26,42.08,4.61,44.09,68.97,70.38,1240.16,0.76,1.15,2.68,3.25,2.31,15.48,23.58,112.22,157.82,0.0,0.0,0.77,3.3,1.06,1.56,13808.07,13.99,59.82,445.36,17.68,36.36,63.64,33.94,0.0,
1315,8208,화일약품(주),61250,2012-12-01,2002-04-18,,5,  의료용 물질 및 의약품 제조업,17.59,26.04,8.7,21.24,21.24,21.24,14.6,7.99,17.44,5.51,6.67,7.71,4.78,6549.96,467.0,312.02,212.55,34.77,45.64,37.6,8.78,45.17,67.17,72.67,1172.92,0.87,1.21,2.71,3.95,2.58,15.65,23.33,92.44,141.35,0.0,0.0,0.97,3.43,1.27,1.88,14235.42,12.58,60.87,497.95,15.5,37.95,62.05,35.55,0.0,
1316,8218,휴림로봇(주),90710,2011-12-01,2006-12-05,,5,  기타 기계 및 장비 제조업,58.7,27.83,17.7,29.38,29.38,29.38,35.07,6.71,25.26,2.63,6.24,4.41,2.84,7223.4,205.0,137.28,103.29,15.15,17.83,118.23,2.96,74.91,65.67,45.82,706.47,1.08,2.37,3.08,6.23,3.34,4.63,78.76,58.58,109.22,0.01,0.2,0.96,5.75,1.66,2.26,10124.22,18.88,103.19,2459.74,20.15,62.49,37.51,13.07,0.0,
1317,8219,휴림로봇(주),90710,2012-12-01,2006-12-05,,5,  기타 기계 및 장비 제조업,-38.14,-1.25,-5.93,1.54,1.54,1.54,-8.5,0.0,20.55,-16.49,-21.13,-8.05,-9.99,4166.33,-688.0,149.9,109.42,15.23,20.61,104.91,-5.18,78.06,61.91,48.8,547.81,0.61,1.28,1.68,3.67,1.99,4.26,85.65,99.36,183.09,0.01,0.71,0.56,3.19,0.95,1.28,4646.21,9.47,47.96,1586.47,14.95,146.77,-46.77,-110.33,0.0,
1318,8234,흥구석유(주),24060,2011-12-01,1994-12-07,,5,  도매 및 상품 중개업,8.12,-5.85,-24.44,-0.98,-0.98,-0.98,-1.97,13.44,15.57,-121.0,-26.55,-10.45,-14.73,145.03,-175.0,97.6,96.75,64.56,-1.2,103.93,10.35,104.33,48.84,49.04,117.05,0.12,0.22,0.22,16.33,2.06,9.78,37.34,22.35,177.43,0.01,0.12,0.14,1.42,0.28,0.28,-787.76,-2.19,-35.15,0.0,-18.68,0.0,0.0,0.0,0.0,
1319,8235,흥구석유(주),24060,2012-12-01,1994-12-07,,5,  도매 및 상품 중개업,4.39,-0.52,13.31,-0.75,-0.75,-0.75,-1.14,-27.43,0.79,-5.9,-13.77,-4.52,-5.53,22524.39,-1340.0,93.87,57.81,6.78,-3.59,166.51,4.66,119.85,55.03,37.52,1798.36,0.94,2.33,2.07,4.77,3.21,5.58,65.47,76.58,113.63,0.01,0.42,0.87,2.55,1.72,2.69,1850.71,1.14,3.09,5.27,1.21,329.55,-229.55,-487.69,0.0,
1320,2,(주)CMG제약,58820,2013-12-01,2001-08-31,,5,  의료용 물질 및 의약품 제조업,25.51,16.09,56.29,77.05,77.05,77.05,-2.09,0.0,38.7,1.45,0.74,2.81,0.52,235.52,4.16,694.71,610.74,394.63,58.5,14.11,0.7,36.13,68.34,87.63,113.12,0.36,0.51,1.47,5.39,2.07,6.2,58.88,67.75,176.2,0.01,0.79,0.42,2.03,0.48,0.52,6994.9,12.51,77.91,289.4,34.29,71.28,28.72,4.23,0.0,0.0
1321,3,(주)CMG제약,58820,2014-12-01,2001-08-31,,5,  의료용 물질 및 의약품 제조업,11.52,74.3,6.37,68.15,68.15,68.15,3.86,-46.64,37.07,0.69,0.32,1.25,0.28,262.65,1.82,324.58,268.23,101.24,33.72,18.5,3.6,60.75,48.74,84.39,113.13,0.4,0.46,0.96,4.77,1.86,5.27,69.23,76.46,196.72,0.0,0.74,0.56,1.54,0.68,0.8,7061.34,12.16,37.8,132.06,31.04,79.3,20.7,2.24,0.0,0.0
1322,4,(주)CMG제약,58820,2015-12-01,2001-08-31,,5,  의료용 물질 및 의약품 제조업,18.85,-5.37,11.04,1.66,1.66,1.66,-2.64,0.0,36.26,-13.5,-7.62,-4.3,-6.37,306.26,-42.0,296.85,235.21,29.0,30.82,20.78,-32.22,64.65,46.47,82.8,106.02,0.47,0.56,0.9,5.22,2.1,5.66,64.54,69.98,174.14,0.01,0.6,0.75,1.48,0.99,1.22,4315.37,7.63,24.21,90.92,15.96,144.1,-44.1,-84.58,0.0,1.0
1323,5,(주)CMG제약,58820,2016-12-01,2001-08-31,,5,  의료용 물질 및 의약품 제조업,21.92,-5.14,17.2,6.43,6.43,6.43,96.31,0.0,40.36,5.24,2.34,2.25,2.06,361.04,19.0,862.15,792.17,23.52,62.75,9.76,44552.04,31.85,70.98,91.1,186.02,0.39,0.45,1.06,5.56,2.66,6.26,58.3,65.59,137.38,0.01,0.51,0.54,1.9,0.63,0.71,10518.86,9.48,62.31,273.6,31.9,63.53,36.47,16.43,0.0,0.0
1324,6,(주)CMG제약,58820,2017-12-01,2001-08-31,,5,  의료용 물질 및 의약품 제조업,25.98,-4.28,23.63,-12.01,-12.01,-12.01,-1.27,64.07,43.43,6.83,2.85,2.44,2.57,381.71,26.0,746.28,673.66,34.9,64.2,11.87,44552.04,28.94,74.13,89.39,179.9,0.38,0.42,1.37,5.81,3.01,6.55,55.76,62.82,121.16,0.01,0.44,0.46,2.51,0.52,0.57,13710.01,12.51,84.87,389.08,33.01,64.09,35.91,20.68,0.0,0.0
1325,12,(주)ES큐브,50120,2013-12-01,2002-04-25,,5,  도매 및 상품 중개업,4.69,-31.56,29.33,-62.76,-62.76,-62.76,1.85,0.0,24.76,-28.08,-40.47,-1.77,-35.23,1862.12,-520.0,1056.51,883.95,278.73,73.67,11.25,-37.44,20.72,81.37,89.89,228.55,1.25,1.43,3.62,10.55,15.18,47.35,7.71,34.6,24.04,0.02,0.0,1.69,21.87,1.92,2.35,1434.39,3.04,65.87,225.06,2.45,807.71,-952.79,-1147.24,0.0,1.0
1326,13,(주)ES큐브,50120,2014-12-01,2002-04-25,,5,  도매 및 상품 중개업,-24.13,5.59,-2.89,18.41,18.41,18.41,20.1,0.0,21.42,-1.38,1.15,1.57,-1.19,1218.29,13.0,769.89,668.53,425.42,71.03,14.07,22.2,20.95,81.63,87.66,228.93,0.86,0.97,4.64,7.2,13.48,41.31,8.83,50.69,27.07,0.01,0.0,0.94,19.86,1.05,1.23,5773.0,10.2,251.09,857.87,12.98,82.73,17.27,-10.66,0.0,0.0
1327,14,(주)ES큐브,50120,2015-12-01,2002-04-25,,5,  도매 및 상품 중개업,-5.19,-14.4,11.49,38.88,38.88,38.88,-1.75,37.29,27.8,-5.47,1.56,-6.22,-4.11,1155.09,18.0,765.67,639.55,492.89,64.37,12.01,-11.86,29.08,74.04,89.27,233.16,0.75,0.85,3.39,6.55,14.27,35.54,10.27,55.71,25.57,0.01,0.0,0.85,19.76,0.96,1.13,2670.29,4.8,135.68,575.47,6.33,197.05,-97.05,-86.4,0.0,0.0
1328,15,(주)ES큐브,50120,2016-12-01,2002-04-25,,5,  도매 및 상품 중개업,-18.65,258.91,9.8,275.9,275.9,275.9,89.08,964.66,28.68,62.82,38.07,3.25,26.79,861.65,546.0,1493.9,1275.25,599.97,45.15,46.68,8.98,75.71,48.39,68.18,344.51,0.43,0.57,1.0,4.82,13.3,31.4,11.62,75.74,27.45,0.01,0.0,0.68,7.59,0.74,0.88,26875.03,25.56,380.46,11735.41,78.38,16.17,83.83,80.15,0.0,0.0
1329,16,(주)ES큐브,50120,2017-12-01,2002-04-25,,5,  도매 및 상품 중개업,4.25,64.55,12.07,1.06,1.06,1.06,0.69,-92.01,27.1,4.86,2.41,2.53,1.65,429.41,21.0,1378.49,1153.05,599.97,44.7,45.42,2.86,75.33,48.2,68.77,174.95,0.34,0.49,0.66,4.53,13.8,31.59,11.55,80.64,26.45,0.01,0.0,0.66,3.83,0.7,0.83,7493.34,7.08,64.47,1606.97,20.96,55.49,44.51,23.19,0.0,0.0
1330,22,(주)가비아,79940,2013-12-01,2005-10-19,,5,  출판업,2.34,-2.08,-62.32,1.07,1.07,1.07,7.02,-10.69,44.98,13.45,15.65,11.65,10.77,5299.73,465.0,249.42,248.8,82.18,24.57,32.99,15.81,78.45,41.01,75.19,615.59,0.8,1.11,1.32,413.22,11.61,32.25,11.32,0.88,31.43,0.05,0.0,1.42,1.89,2.04,2.05,32828.8,35.98,88.61,1037.87,46.45,51.67,48.33,28.96,0.0,0.0
1331,23,(주)가비아,79940,2014-12-01,2005-10-19,,5,  출판업,13.8,0.14,0.0,5.21,5.21,5.21,8.02,-41.1,43.71,8.4,8.18,9.47,7.12,5961.89,271.0,258.29,258.29,98.0,26.07,30.51,24.59,74.99,42.54,76.63,664.46,0.85,1.12,1.46,1718.42,27.05,34.03,10.72,0.21,13.49,0.23,0.0,1.45,2.17,2.03,2.03,34179.94,34.68,92.13,1216.31,42.5,54.85,45.15,19.76,0.0,0.0
1332,24,(주)가비아,79940,2015-12-01,2005-10-19,,5,  출판업,13.95,-0.49,0.0,-6.68,-6.68,-6.68,6.63,62.73,45.36,9.31,11.99,11.7,8.38,6770.89,439.0,395.42,395.42,175.75,37.14,24.95,64.83,62.84,49.71,80.03,745.83,0.9,1.15,1.67,0.0,25.06,37.46,9.75,0.0,14.56,0.21,0.0,1.48,2.48,1.95,1.95,41698.24,39.68,112.95,1815.71,45.5,51.97,48.03,20.46,0.0,0.0
1333,25,(주)가비아,79940,2016-12-01,2005-10-19,,5,  출판업,11.49,17.08,0.0,24.06,24.06,24.06,19.71,-3.61,46.17,9.96,10.68,11.32,8.82,7548.86,423.0,295.5,288.81,124.81,31.68,31.1,83.64,68.32,47.89,76.28,781.47,0.89,1.14,1.73,149.85,10.12,28.87,12.64,2.44,36.08,0.04,0.01,1.4,2.55,1.82,1.84,45412.89,36.1,105.07,2491.32,44.44,58.27,41.73,22.41,0.0,0.0
1334,26,(주)가비아,79940,2017-12-01,2005-10-19,,5,  출판업,13.74,5.16,22.86,2.61,2.61,2.61,6.03,-12.57,48.1,8.32,8.88,10.24,7.46,8586.04,370.0,224.87,219.17,101.89,27.52,33.52,53.72,67.34,49.57,74.89,823.81,0.9,1.19,1.75,76.48,7.68,18.74,19.48,4.77,47.52,0.03,0.02,1.32,2.62,1.84,1.88,48683.0,36.5,108.49,1454.76,41.89,59.97,40.03,19.86,0.0,0.0
1335,30,(주)강스템바이오텍,217730,2017-12-01,2015-12-21,,5,  의료용 물질 및 의약품 제조업,228.07,227.52,196.02,131.69,131.69,131.69,-0.51,0.0,35.68,-126.27,-46.19,-24.25,-24.43,561.97,-778.0,396.43,369.34,61.46,40.0,92.79,-8.15,89.67,53.49,51.87,302.13,0.19,0.37,0.42,5.29,20.71,7.37,49.54,68.95,17.62,0.03,0.05,0.29,0.69,0.36,0.39,-646.49,-1.37,-10.95,-73.0,-7.08,0.0,0.0,0.0,0.0,1.0
1336,40,(주)고영테크놀러지,98460,2013-12-01,2008-06-03,,5,  기타 기계 및 장비 제조업,3.77,-4.65,17.62,2.2,2.2,2.2,17.03,-8.36,55.34,12.45,15.35,15.53,12.42,12495.79,1563.0,532.19,415.02,82.6,63.72,23.02,443.96,26.5,78.46,81.29,2190.86,1.0,1.23,4.34,5.79,3.78,12.62,28.92,63.04,96.68,0.01,0.0,1.09,7.37,1.3,1.67,31220.69,25.81,220.81,28279.87,27.9,43.86,56.14,44.63,0.0,0.0
1337,41,(주)고영테크놀러지,98460,2014-12-01,2008-06-03,,5,  기타 기계 및 장비 제조업,27.65,34.62,-13.41,26.92,26.92,26.92,17.17,58.83,57.81,15.48,20.68,21.95,16.84,10630.89,1655.0,530.61,442.26,96.89,62.22,22.35,1673.12,28.55,76.66,81.74,1721.05,1.09,1.33,4.83,7.33,4.23,14.74,24.76,49.81,86.23,0.01,0.0,1.18,8.21,1.4,1.74,46699.29,32.95,233.98,65433.58,32.69,35.96,64.04,47.35,0.0,0.0
1338,42,(주)고영테크놀러지,98460,2015-12-01,2008-06-03,,5,  기타 기계 및 장비 제조업,2.15,-1.23,6.93,11.95,11.95,11.95,12.09,6.03,61.0,16.13,18.99,15.97,15.66,10761.79,1760.0,579.96,487.87,126.58,63.47,20.83,2242.05,28.16,76.69,82.76,1923.26,0.97,1.18,4.16,7.8,3.62,15.44,23.65,46.82,100.76,0.01,0.0,1.07,7.36,1.27,1.51,46544.16,29.3,236.1,116733.96,31.9,40.52,59.48,50.56,0.0,0.0
1339,43,(주)고영테크놀러지,98460,2016-12-01,2008-06-03,,5,  기타 기계 및 장비 제조업,17.74,20.94,1.13,8.66,8.66,8.66,22.83,26.71,62.83,17.3,20.61,19.0,16.79,12576.32,2228.0,563.7,492.5,168.56,65.3,24.07,2001.96,25.58,79.38,80.6,2295.46,0.97,1.19,4.45,8.83,3.49,14.26,25.6,41.33,104.49,0.01,0.0,1.06,7.89,1.24,1.44,62157.4,31.86,260.7,542764.59,36.18,37.15,62.85,47.82,0.0,0.0
1340,44,(주)고영테크놀러지,98460,2017-12-01,2008-06-03,,5,  기타 기계 및 장비 제조업,18.38,6.27,13.99,9.0,9.0,9.0,5.17,-10.2,64.65,13.15,16.76,22.04,13.36,14876.33,2013.0,499.8,430.73,142.52,62.9,27.21,6141.06,27.18,78.63,78.61,2357.41,1.02,1.28,4.84,9.72,3.33,13.5,27.04,37.57,109.64,0.01,0.0,1.08,8.27,1.29,1.48,65695.26,32.01,259.28,25081011.96,32.3,44.71,55.29,40.69,0.0,0.0
1341,48,(주)골드앤에스,35290,2013-12-01,1999-12-07,,5,  출판업,-9.89,584.84,18.51,40.97,40.97,40.97,-0.98,0.0,28.88,-42.57,-86.53,-12.36,-32.57,552.05,-224.0,52.99,42.48,0.6,-27.23,291.87,-3.83,271.57,30.7,25.52,28.22,0.77,2.05,1.3,13.69,6.81,44.21,8.26,26.66,53.63,0.01,0.0,0.85,3.22,1.86,2.16,1375.8,2.67,5.83,496.25,3.48,556.52,-456.52,-1223.83,1.0,1.0
1342,51,(주)골드퍼시픽,38530,2013-12-01,2000-06-09,,5,  도매 및 상품 중개업,-31.68,13.03,1.71,56.75,56.75,56.75,12.81,0.0,-12.93,-130.88,-57.94,-17.43,-27.85,278.83,-394.0,155.04,95.34,0.83,17.61,108.06,-11.34,104.87,49.6,48.06,125.97,0.21,0.44,0.42,1.11,1.46,0.0,0.0,283.09,250.56,0.0,0.39,0.26,0.73,0.43,0.7,-4290.42,-12.74,-43.41,-108.13,-59.86,0.0,0.0,0.0,0.0,1.0
1343,52,(주)골드퍼시픽,38530,2014-12-01,2000-06-09,,5,  도매 및 상품 중개업,130.0,0.27,19.09,6.33,6.33,6.33,24.52,0.0,-8.92,-44.83,-48.56,-13.0,-17.62,566.74,0.0,133.18,90.47,0.62,14.19,153.19,-4.33,108.97,56.96,39.5,89.29,0.39,1.0,0.91,2.15,2.16,0.0,0.0,169.65,169.29,0.0,0.23,0.39,1.66,0.69,1.02,1554.55,3.71,15.69,61.02,9.43,341.31,-241.31,-475.4,0.0,1.0
1344,53,(주)골드퍼시픽,38530,2015-12-01,2000-06-09,,5,  도매 및 상품 중개업,13.04,-73.96,-77.71,-20.97,-20.97,-20.97,-31.89,0.0,-5.61,-54.82,-55.42,-23.15,-28.97,401.32,-228.0,349.83,308.07,72.2,35.75,34.82,-9.59,67.33,50.06,74.17,79.93,0.53,0.99,1.15,3.98,2.95,0.0,0.0,91.77,123.91,0.0,0.14,0.62,2.98,0.98,1.29,-2786.97,-9.75,-108.01,-326.88,-14.96,0.0,0.0,0.0,0.0,1.0
1345,54,(주)골드퍼시픽,38530,2016-12-01,2000-06-09,,5,  도매 및 상품 중개업,-48.55,-48.34,-96.75,-60.17,-60.17,-60.17,-61.08,0.0,39.37,2.44,2.67,1.98,1.85,806.61,20.0,247.11,190.51,13.87,27.83,29.74,-17.43,69.09,46.74,77.08,140.78,0.76,1.09,1.74,7.41,3.27,33.3,10.96,49.24,111.74,0.01,0.0,0.91,64.4,1.34,1.64,4792.12,26.19,2472.51,0.0,30.15,42.72,57.28,8.1,0.0,1.0
1346,55,(주)골드퍼시픽,38530,2017-12-01,2000-06-09,,5,  도매 및 상품 중개업,-47.52,-2.7,656.6,64.56,64.56,64.56,138.88,0.0,35.79,-62.98,-59.27,-20.51,-45.69,615.59,-385.0,336.56,304.13,65.69,45.39,29.68,0.62,45.94,64.57,77.11,118.2,0.73,0.94,1.62,8.49,4.12,54.86,6.65,43.0,88.63,0.01,0.0,0.98,48.25,1.31,1.55,-4235.05,-24.92,-3785.71,0.0,-33.08,0.0,0.0,0.0,0.0,1.0
1347,59,(주)골프존,215000,2016-12-01,2015-04-03,,5,  출판업,7.64,-6.15,307.19,1.34,1.34,1.34,5.49,0.01,59.7,16.84,30.3,24.77,19.44,34573.7,5825.0,159.04,136.62,55.55,17.74,55.75,59.8,81.34,47.78,64.2,3843.66,1.15,1.8,2.21,17.14,17.57,47.61,7.67,21.3,20.78,0.03,0.0,1.48,2.97,2.42,2.81,82752.48,44.04,114.89,1655.09,38.14,38.25,61.75,44.15,0.0,1.0
1348,60,(주)골프존,215000,2017-12-01,2015-04-03,,5,  출판업,-7.77,-2.02,3.72,-5.15,-5.15,-5.15,34.99,117.07,65.5,39.68,51.19,17.68,35.96,31887.19,-16.0,309.32,284.03,212.93,42.84,33.95,52.52,49.15,63.31,74.66,6032.07,0.91,1.29,2.09,15.52,13.6,44.34,8.23,23.52,26.83,0.02,0.0,1.12,2.77,1.6,1.78,86594.02,34.14,123.58,2380.56,43.27,36.23,63.77,91.68,0.0,0.0
1349,65,(주)골프존뉴딘홀딩스,121440,2013-12-01,2011-05-20,,5,  도매 및 상품 중개업,26.07,12.13,79.92,30.7,30.7,30.7,17.92,-96.19,48.79,0.77,0.67,14.84,0.48,9908.7,77.0,133.05,117.72,32.19,10.91,50.24,25.98,84.23,43.93,66.56,2304.23,0.62,0.87,1.16,14.54,26.82,43.35,8.42,25.11,13.61,0.03,0.0,0.82,1.74,1.33,1.47,104828.51,16.43,50.99,642.49,28.71,36.31,63.69,2.67,0.0,0.0
1350,66,(주)골프존뉴딘홀딩스,121440,2014-12-01,2011-05-20,,5,  도매 및 상품 중개업,17.66,104.38,-5.3,63.67,63.67,63.67,19.47,964.66,48.94,18.44,17.4,15.3,11.32,11658.09,2156.0,91.84,75.96,29.5,-2.06,56.67,22.05,120.34,23.19,63.83,2639.88,0.61,0.94,0.91,13.67,27.89,46.07,7.92,26.71,13.09,0.03,0.0,1.0,1.27,1.88,2.18,165410.32,21.71,38.44,962.02,38.5,31.17,68.83,47.9,0.0,0.0
1351,67,(주)골프존뉴딘홀딩스,121440,2015-12-01,2011-05-20,,5,  도매 및 상품 중개업,-61.7,-11.66,-21.51,14.5,14.5,14.5,0.69,964.66,33.7,156.32,80.32,-0.91,113.92,4346.51,15920.0,93.81,70.63,46.79,-0.84,39.17,-1.54,121.55,12.66,71.85,2559.37,0.22,0.32,0.26,6.03,16.09,24.93,14.64,60.53,22.68,0.01,0.0,0.58,0.38,1.2,1.5,25820.5,3.37,6.44,281.97,15.69,122.17,-22.17,137.56,0.0,0.0
1352,68,(주)골프존뉴딘홀딩스,121440,2016-12-01,2011-05-20,,5,  도매 및 상품 중개업,47.86,-0.68,41.01,-1.75,-1.75,-1.75,-0.85,-99.54,48.12,1.18,0.75,5.1,0.38,5679.12,94.0,70.74,47.34,22.85,-5.56,44.06,5.22,124.69,13.45,69.41,2462.23,0.32,0.45,0.37,8.41,43.27,41.26,8.85,43.39,7.23,0.02,0.06,1.09,0.61,2.44,3.44,50468.4,6.63,12.75,642.51,20.75,60.02,39.98,5.7,0.0,1.0
1353,69,(주)골프존뉴딘홀딩스,121440,2017-12-01,2011-05-20,,5,  도매 및 상품 중개업,-12.13,-1.09,19.22,-2.93,-2.93,-2.93,-0.56,0.0,47.15,-10.1,-4.2,2.59,-2.85,4990.03,-505.0,97.2,63.78,39.77,-0.45,51.02,2.81,127.6,15.51,66.21,2338.7,0.28,0.42,0.33,5.76,40.0,29.0,12.59,63.34,9.12,0.02,0.06,0.88,0.54,1.95,2.94,23288.31,3.08,5.95,254.43,10.89,99.7,0.3,-92.69,0.0,1.0
1354,75,(주)광림,14200,2013-12-01,1993-07-07,,5,  자동차 및 트레일러 제조업,21.24,0.3,-26.84,-3.13,-3.13,-3.13,13.17,178.1,51.47,22.69,18.74,22.18,17.15,17079.54,4131.0,1039.44,1018.12,122.56,60.31,7.22,6.18,35.68,66.72,93.26,5668.06,0.76,0.83,2.47,57.87,28.87,48.57,7.51,6.31,12.64,0.09,0.03,0.98,6.92,1.09,1.11,65510.64,17.55,133.48,1095.53,31.23,29.19,70.81,72.65,0.0,0.0
1355,76,(주)광림,14200,2014-12-01,1993-07-07,,5,  자동차 및 트레일러 제조업,123.74,136.94,276.42,170.45,170.45,170.45,141.05,-56.29,24.19,-0.1,1.09,1.21,-0.1,12105.41,37.0,174.84,85.19,23.65,26.21,89.88,0.7,73.6,61.24,52.67,342.88,0.95,1.79,2.44,3.01,6.17,15.23,23.96,121.25,59.18,0.01,0.0,0.98,4.08,1.54,3.17,34136.72,13.94,60.16,509.15,14.75,82.26,17.74,-0.7,0.0,0.0
1356,77,(주)광림,14200,2015-12-01,1993-07-07,,5,  자동차 및 트레일러 제조업,2.5,-56.9,-71.96,-6.54,-6.54,-6.54,-40.24,964.66,54.98,1.32,1.07,16.93,0.82,9226.97,123.0,198.92,179.38,35.22,26.63,37.98,0.43,64.1,53.54,72.47,2320.58,0.62,0.81,1.31,14.34,28.68,43.58,8.38,25.46,12.73,0.03,0.0,0.81,2.5,1.17,1.27,89965.12,15.25,75.4,870.41,26.46,30.99,69.01,4.99,0.0,1.0
1357,78,(주)광림,14200,2016-12-01,1993-07-07,,5,  자동차 및 트레일러 제조업,-63.2,190.08,23.04,59.48,59.48,59.48,56.89,0.0,14.09,-2.17,-1.92,0.32,-0.83,1800.12,-42.0,83.29,58.22,27.45,-7.7,102.28,0.16,124.65,38.38,49.44,407.4,0.38,0.77,0.62,3.29,4.24,2.58,141.49,110.89,85.99,0.02,0.2,0.45,1.23,0.99,1.42,9774.59,4.26,13.98,37.51,11.2,102.57,-2.57,-19.4,0.0,1.0
1358,79,(주)광림,14200,2017-12-01,1993-07-07,,5,  자동차 및 트레일러 제조업,54.85,-17.95,-17.95,-8.2,-8.2,-8.2,-9.38,0.0,2.98,-17.46,-15.47,-5.46,-10.79,2787.54,-308.0,106.4,76.78,43.08,2.26,93.2,-3.19,120.61,37.57,51.76,386.08,0.62,1.22,1.0,5.6,8.29,5.13,71.16,65.18,44.04,0.03,0.11,0.78,2.09,1.63,2.29,9886.97,4.75,17.01,46.04,7.31,251.07,-151.07,-238.72,0.0,1.0
1359,83,(주)광무,29480,2013-12-01,1996-08-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-50.13,-11.65,-32.89,-34.17,-34.17,-34.17,-36.57,0.0,-10.17,-139.87,-147.0,-28.09,-55.25,1089.16,-1897.0,66.23,42.61,2.46,-20.62,302.71,-8.2,239.8,40.45,24.83,93.21,0.45,1.07,0.77,3.23,3.08,3.95,92.37,112.98,118.6,0.01,0.42,0.51,1.75,1.08,1.62,-19191.93,-43.37,-173.98,-1147.53,-93.46,0.0,0.0,0.0,1.0,1.0
1360,86,(주)구영테크,53270,2013-12-01,2002-02-07,,5,  자동차 및 트레일러 제조업,10.89,-1.02,-5.16,0.76,0.76,0.76,-7.4,31.89,12.89,1.26,5.74,5.08,1.4,13433.05,179.0,60.26,40.24,4.62,-23.73,282.41,1.39,244.81,35.98,26.15,593.8,1.11,4.56,1.82,9.43,8.4,10.55,34.59,38.71,43.46,0.02,0.14,1.06,2.08,2.88,4.14,40563.29,27.18,49.51,101.87,23.48,58.88,41.12,5.37,0.0,1.0
1361,87,(주)구영테크,53270,2014-12-01,2002-02-07,,5,  자동차 및 트레일러 제조업,-1.28,3.79,22.12,3.36,3.36,3.36,4.44,-0.13,13.18,1.31,4.75,3.71,1.47,8615.1,123.0,71.98,44.53,4.84,-14.26,198.5,1.38,189.11,36.65,33.5,517.9,1.12,3.74,1.76,8.61,7.61,11.3,32.3,42.4,47.95,0.02,0.2,1.22,2.03,3.08,4.79,40918.73,26.25,47.84,94.78,24.0,62.82,37.18,5.47,0.0,0.0
1362,88,(주)구영테크,53270,2015-12-01,2002-02-07,,5,  자동차 및 트레일러 제조업,0.91,5.6,-9.04,3.8,3.8,3.8,3.51,94.33,14.79,2.42,7.74,3.97,2.62,8693.62,223.0,85.48,56.69,12.63,-6.2,186.04,1.97,181.72,36.47,34.96,559.89,1.09,3.17,1.71,8.27,7.54,11.54,31.64,44.11,48.43,0.02,0.23,1.3,1.96,2.97,4.63,44427.3,27.54,51.32,101.63,25.82,63.5,36.5,9.36,0.0,0.0
1363,89,(주)구영테크,53270,2016-12-01,2002-02-07,,5,  자동차 및 트레일러 제조업,-13.82,7.51,-0.05,9.87,9.87,9.87,3.36,-36.92,15.19,1.71,4.64,2.97,1.55,7492.18,142.0,80.61,51.13,12.55,-7.81,188.59,1.65,194.89,32.47,34.65,574.43,0.9,2.6,1.38,7.49,7.26,9.15,39.88,48.75,50.29,0.02,0.18,1.19,1.58,2.63,4.04,41169.13,24.69,46.74,90.0,27.76,64.77,35.23,6.18,0.0,0.0
1364,90,(주)구영테크,53270,2017-12-01,2002-02-07,,5,  자동차 및 트레일러 제조업,1.03,11.41,1.54,9.11,9.11,9.11,12.15,-43.82,15.17,0.91,2.61,3.31,0.77,7569.57,81.0,78.36,53.8,15.72,-9.47,235.08,2.37,220.15,34.3,29.84,555.59,0.85,2.64,1.27,7.51,8.56,10.06,36.27,48.61,42.64,0.02,0.17,1.12,1.46,2.53,3.82,37905.67,20.27,44.88,94.5,25.3,68.27,31.73,3.58,0.0,0.0
1365,96,(주)국보디자인,66620,2013-12-01,2002-09-05,,5,  전문직별 공사업,36.95,-1.92,0.0,35.04,35.04,35.04,37.71,32.05,13.45,6.69,17.76,12.26,9.91,21802.47,1458.0,172.74,172.74,17.75,33.87,94.98,1539.88,38.16,80.43,51.29,1749.28,1.48,2.66,7.51,0.0,7.87,18.59,19.64,0.0,46.37,0.04,0.0,1.21,73.86,1.85,1.85,44261.95,34.61,2018.69,670229.43,27.07,72.51,27.49,24.71,0.0,1.0
